iter	RMSE
122	0.4140287899
123	0.4137389231
124	0.4134794013
125	0.4130785029
126	0.4127496996
127	0.4124659244
128	0.4121589964
129	0.4119186762
130	0.4115709402
131	0.4113175449
132	0.4110832406
133	0.4107496499
134	0.4104273479
135	0.4101300653
136	0.4098544074
137	0.4094475544
138	0.4092739984
139	0.4089749891
140	0.4086852835
141	0.4083215794
142	0.4080438872
143	0.4078395564
144	0.407392284
145	0.407163493
146	0.4069238522
147	0.4066485642
148	0.4061358573
149	0.4059251294
150	0.4057443458
151	0.4055067275
152	0.4052460087
153	0.4050434604
154	0.4048027938
155	0.4044676053
156	0.4042174548
157	0.4040001085
158	0.4036741553
159	0.4034721745
160	0.4032621795
161	0.4030864232
162	0.4029106277
163	0.4027363039
164	0.4024921912
165	0.4022564572
166	0.401987458
167	0.4018312581
168	0.4016570398
169	0.4013834306
170	0.4011269753
171	0.400878919
172	0.4006704051
173	0.4003986288
174	0.4002943748
175	0.4001666194
176	0.4000867439
177	0.3998269852
178	0.3995563563
179	0.3993560016
180	0.3991830045
181	0.3989541042
182	0.3988246876
183	0.3985790742
184	0.3984192444
185	0.3982519484
186	0.398030546
187	0.397910365
188	0.3977151831
189	0.3974392629
190	0.3971624813
191	0.3969127284
192	0.3966649109
193	0.3965717376
194	0.3963659775
195	0.3961172574
196	0.3958986801
197	0.3958039654
198	0.3956424339
199	0.395445348
200	0.3952923074
201	0.3951673334
202	0.395058205
203	0.3949430597
204	0.3946726023
205	0.3945081187
206	0.394280172
207	0.3941638986
208	0.3940210276
209	0.3938860729
210	0.3936769341
211	0.3935723135
212	0.3934135681
213	0.3932962422
214	0.3931055766
215	0.3929994499
216	0.3928038365
217	0.3926295159
218	0.3925414399
219	0.3923036373
220	0.3920647687
221	0.391859473
222	0.3917237416
223	0.39161619
224	0.3914698537
225	0.3912737609
226	0.3911310965
227	0.391057616
228	0.3909347624
229	0.3907562361
230	0.3905923287
231	0.3903614541
232	0.3901041561
233	0.3900245822
234	0.3898503309
235	0.3897402572
236	0.3895948311
237	0.389449618
238	0.3893948679
239	0.3891793992
240	0.3890162426
241	0.3888891448
242	0.3887643222
243	0.3885912083
244	0.388505303
245	0.3883905731
246	0.388278683
247	0.3881993818
248	0.3880816709
249	0.3880267352
250	0.3879049771
251	0.3878224678
252	0.3877081524
253	0.3875085279
254	0.3873108494
255	0.3871399444
256	0.3870888202
257	0.3869524663
258	0.3868574112
259	0.3867541195
260	0.3866422341
261	0.3864394211
262	0.3862758919
263	0.3861847834
264	0.3860415411
265	0.385905203
266	0.3857305966
267	0.3856231495
268	0.3854781926
269	0.3854174142
270	0.3853383981
271	0.385137887
272	0.3850204048
273	0.3849157312
274	0.384815647
275	0.3846765891
276	0.3846036994
277	0.3844135996
278	0.3843090002
279	0.3842154234
280	0.3840774564
281	0.3839336348
282	0.3839249962
283	0.3838502997
284	0.3837446938
285	0.3835701765
286	0.3835022981
287	0.3834438416
288	0.3833171548
289	0.3831522408
290	0.3831193249
291	0.3829741579
292	0.3828513179
293	0.3827512931
294	0.3826957778
295	0.3825477987
296	0.382427892
297	0.3823619809
298	0.3822758518
299	0.382187172
300	0.3820731761
301	0.3819293869
302	0.3818203943
303	0.3816305547
304	0.3815075517
305	0.3814190727
306	0.3813307136
307	0.381168455
308	0.3810825873
309	0.3809759222
310	0.3809034161
311	0.3807484451
312	0.3807289597
313	0.3805491957
314	0.380433192
315	0.3803443412
316	0.3803215001
317	0.3802058318
318	0.3800833329
319	0.3799629914
320	0.3798631351
321	0.3797969529
322	0.3796231918
323	0.3795260053
324	0.3794187867
325	0.3792688452
326	0.3791944893
327	0.3790955179
328	0.3789708738
329	0.3788199456
330	0.3787613093
331	0.3786853142
332	0.3785736657
333	0.3783487338
334	0.3782477959
335	0.3781279513
336	0.3780764762
337	0.37795065
338	0.3779114949
339	0.3778608077
340	0.377701935
341	0.3776651733
342	0.3775974183
343	0.377483433
344	0.3774102453
345	0.3772842155
346	0.3772567571
347	0.3771647726
348	0.3770827878
349	0.3769069926
350	0.3767744567
351	0.3766639469
352	0.3765135202
353	0.3764226742
354	0.3762314735
355	0.3761510275
356	0.3760906724
357	0.3759603788
358	0.3758920245
359	0.3758067688
360	0.3757553507
361	0.3756594865
362	0.3756066503
363	0.3755428933
364	0.3754803431
365	0.3754200543
366	0.3753464036
367	0.3752147043
368	0.3750652698
369	0.3750203327
370	0.3749588582
371	0.3748909075
372	0.3748456948
373	0.3747499625
374	0.3746357638
375	0.3745272488
376	0.3743808491
377	0.3743218572
378	0.3741766852
379	0.3741033014
380	0.3740490808
381	0.373987937
382	0.3739518769
383	0.3738886297
384	0.3738194746
385	0.373704704
386	0.373631174
387	0.3735837351
388	0.3735540192
389	0.3734737294
390	0.3734071558
391	0.3733323309
392	0.3731583027
393	0.3730555423
394	0.3729502143
395	0.3729085659
396	0.3728154087
397	0.3727545716
398	0.3726492367
399	0.3726262594
400	0.3725623759
401	0.3724456021
402	0.3722852892
403	0.3721284767
404	0.3719889299
405	0.3719352535
406	0.3718210546
407	0.3717396532
408	0.3716585749
409	0.3716334602
410	0.3715736243
411	0.3714991446
412	0.3714211043
413	0.3713109982
414	0.3712509821
415	0.3711716726
416	0.3710572671
417	0.3710192033
418	0.3709570647
419	0.3708450466
420	0.3707542467
421	0.3707061667
422	0.3706263193
423	0.3705924744
424	0.3705096064
425	0.3703896498
426	0.3702850421
427	0.3701540898
428	0.3700222403
429	0.3699605064
430	0.3699144075
431	0.3698269271
432	0.3697785418
433	0.3697384804
434	0.3697223181
435	0.3696476975
436	0.3695594515
437	0.3694564452
438	0.369395394
439	0.3692984163
440	0.3692351708
441	0.3691766308
442	0.3690941502
443	0.3690484638
444	0.368937467
445	0.3688701335
446	0.3687856139
447	0.3687199787
448	0.3686285675
449	0.3685731424
450	0.3685040364
451	0.3684120926
452	0.3683745977
453	0.3682388498
454	0.368198429
455	0.3681263643
456	0.3680870188
457	0.3680495079
458	0.3679916705
459	0.3679378131
460	0.3678896798
461	0.3678153777
462	0.367768082
463	0.367754788
464	0.3677442003
465	0.3676652081
466	0.3675990489
467	0.3675521348
468	0.3674690759
469	0.3674362082
470	0.3673281748
471	0.3672827598
472	0.3672365261
473	0.3671359797
474	0.3670782183
475	0.3670209401
476	0.3669835098
477	0.3669276326
478	0.3668422414
479	0.3667669482
480	0.3666770123
481	0.3666296984
482	0.3665562111
483	0.3665057685
484	0.3664382205
485	0.3664124787
486	0.3664055159
487	0.366369753
488	0.3662953839
489	0.3662597021
490	0.366157646
491	0.3661180608
492	0.3660505497
493	0.3658504177
494	0.365688796
495	0.3656326651
496	0.3655815557
497	0.3654801415
498	0.3653926507
499	0.3653495989
500	0.365257793
501	0.3651343868
502	0.3650850456
503	0.365041814
504	0.3650379392
505	0.3650045012
506	0.364975227
507	0.3649461432
508	0.3649030638
509	0.3648441922
510	0.3647779829
511	0.3646828954
512	0.3646636334
513	0.3646102995
514	0.364507069
515	0.3644509386
516	0.364399667
517	0.3643650454
518	0.3643171052
519	0.364289641
520	0.3642737875
521	0.3642177608
522	0.3641851239
523	0.3641592158
524	0.3640804705
525	0.3640477343
526	0.3640094901
527	0.363909685
528	0.3638508892
529	0.3637690174
530	0.3637350932
531	0.3637091716
532	0.3636711567
533	0.3636022257
534	0.363550452
535	0.363482469
536	0.3634304745
537	0.3633650878
538	0.3633150884
539	0.3632195468
540	0.3631720654
541	0.3631119329
542	0.3630995693
543	0.3630544407
544	0.3629983169
545	0.362963243
546	0.362886284
547	0.3628356947
548	0.3627686362
549	0.3627177044
550	0.3626803641
551	0.3626319009
552	0.3625843349
553	0.3624848081
554	0.3624005748
555	0.3623513447
556	0.362273867
557	0.3622336889
558	0.3621837701
559	0.3620840713
560	0.3620509531
561	0.3619550425
562	0.3619123331
563	0.3618578858
564	0.3617947395
565	0.3617312044
566	0.3616873198
567	0.36165267
568	0.3615939874
569	0.3614992201
570	0.3614638399
571	0.361411664
572	0.3613870369
573	0.3613589958
574	0.3613215562
575	0.3612689871
576	0.3612136678
577	0.3611891602
578	0.3611572415
579	0.3611064183
580	0.3610672813
581	0.3609889742
582	0.3609015156
583	0.3608211947
584	0.3607599518
585	0.3606827152
586	0.3606156848
587	0.3605586733
588	0.3604708606
589	0.3604218008
590	0.36037986
591	0.3603375974
592	0.3603066309
593	0.3602767501
594	0.3602637204
595	0.3602155052
596	0.3601269505
597	0.3600688504
598	0.3600067104
599	0.3599382092
600	0.3599024738
601	0.3598382764
602	0.3597744141
603	0.359748942
604	0.3597070608
605	0.3596598076
606	0.359611912
607	0.3595822718
608	0.3595244829
609	0.359498876
610	0.3594619186
611	0.3594059038
612	0.3593615103
613	0.3593012027
614	0.3592803046
615	0.3592515757
616	0.3591369352
617	0.3590759653
618	0.3590481443
619	0.3589697418
620	0.3589069754
621	0.3588470296
622	0.3588360504
623	0.3587748748
624	0.3587480267
625	0.358694422
626	0.3586175556
627	0.3585871916
628	0.3584787873
629	0.3584556549
630	0.3583887191
631	0.3582830964
632	0.3582504281
633	0.358221466
634	0.3581412778
635	0.3581025023
636	0.357988744
637	0.3579290988
638	0.3578872532
639	0.3578401452
640	0.3578044272
641	0.3577458046
642	0.3576810552
643	0.3576412657
644	0.3575668988
645	0.3575004921
646	0.3574626818
647	0.3574167003
648	0.357382548
649	0.3573607116
650	0.3573201035
651	0.3572739687
652	0.3572194733
653	0.3571859013
654	0.3571322293
655	0.357092534
656	0.3570460354
657	0.357007924
658	0.3569541174
659	0.35691383
660	0.3568684589
661	0.3568448867
662	0.356789502
663	0.3567394617
664	0.3567058941
665	0.3567016917
666	0.3566764635
667	0.3566431106
668	0.3566111849
669	0.3565481221
670	0.3565152396
671	0.3564727974
672	0.3564513129
673	0.3563802764
674	0.3563311586
675	0.3562492879
676	0.3562295182
677	0.3561867694
678	0.3561592148
679	0.3561177587
680	0.3560808375
681	0.3560462213
682	0.3560129573
683	0.3559724496
684	0.3559379174
685	0.3558834532
686	0.3558526866
687	0.3558249642
688	0.3557836011
689	0.3556853344
690	0.355671306
691	0.355643669
692	0.3555755314
693	0.3555299999
694	0.3554866262
695	0.3554160746
696	0.3554040391
697	0.3553702826
698	0.3553235091
699	0.3552955353
700	0.3552813886
701	0.3552542613
702	0.3552191204
703	0.3551587652
704	0.3551205501
705	0.355071964
706	0.3550445015
707	0.35497466
708	0.3549382307
709	0.3549169419
710	0.3548945664
711	0.3548678846
712	0.3548259267
713	0.3547959583
714	0.3547300778
715	0.3546941257
716	0.3546549026
717	0.3546200814
718	0.3545914852
719	0.3545656558
720	0.3544886945
721	0.3544339209
722	0.3543524021
723	0.3542054992
724	0.3541767233
725	0.3541357527
726	0.3541131592
727	0.3540704172
728	0.3540399904
729	0.3539968444
730	0.3539506141
731	0.3539222656
732	0.3539031111
733	0.3538719402
734	0.3538338794
735	0.3538073309
736	0.3537780007
737	0.3537468654
738	0.3537114428
739	0.3536861386
740	0.3536320875
741	0.3535841426
742	0.3535603765
743	0.3535300072
744	0.3534812493
745	0.3534590503
746	0.3534206811
747	0.3533345531
748	0.3532752218
749	0.353186983
750	0.3531330088
751	0.3530618923
752	0.3530416103
753	0.3530125953
754	0.3530057583
755	0.3529777555
756	0.3529395107
757	0.3528853035
758	0.3528241587
759	0.3527450292
760	0.3526931094
761	0.3526574193
762	0.3526403205
763	0.3525652512
764	0.3525358558
765	0.3525047403
766	0.3524815291
767	0.3524249521
768	0.3523861662
769	0.3523446498
770	0.3523268397
771	0.3523055289
772	0.3522205596
773	0.352198598
774	0.3521736175
775	0.3521167506
776	0.3521030663
777	0.3520742897
778	0.3520481591
779	0.3519927753
780	0.3519533354
781	0.351871211
782	0.3518502293
783	0.3518112904
784	0.3517453191
785	0.3516904753
786	0.351650212
787	0.3516184346
788	0.3515824466
789	0.3515508281
790	0.3514986217
791	0.3514517849
792	0.3514296736
793	0.3514116947
794	0.351387971
795	0.3513822416
796	0.3513005961
797	0.3512819424
798	0.3512561019
799	0.3511987114
800	0.3511547234
801	0.3511026453
802	0.3510313779
803	0.3509802864
804	0.3509354859
805	0.3508963022
806	0.3508641558
807	0.3508318945
808	0.3507923582
809	0.3507577147
810	0.3507104266
811	0.3506703394
812	0.3506493638
813	0.3506111836
814	0.3505626571
815	0.3505477448
816	0.3505225935
817	0.3504940646
818	0.3504699062
819	0.3504367958
820	0.3504068014
821	0.3503683179
822	0.3503154439
823	0.3502801253
824	0.3502560713
825	0.3502138703
826	0.3501343586
827	0.3501172095
828	0.3500757674
829	0.3500232165
830	0.350002883
831	0.3499857478
832	0.3499714294
833	0.3499390475
834	0.3499094054
835	0.349882201
836	0.3498575322
837	0.3498343632
838	0.3498231153
839	0.3498029435
840	0.3497782281
841	0.3497274696
842	0.3496980828
843	0.3496618071
844	0.3496462148
845	0.349612394
846	0.3495854248
847	0.3495146059
848	0.3494946184
849	0.3494689081
850	0.3494493997
851	0.3494048836
852	0.3493720858
853	0.3493496468
854	0.3493194868
855	0.349281248
856	0.349258368
857	0.3492262338
858	0.3491989575
859	0.3491381026
860	0.3490810453
861	0.3490107585
862	0.3489867972
863	0.3489720615
864	0.3489394269
865	0.348910938
866	0.348898089
867	0.3488706842
868	0.348848432
869	0.3488109639
870	0.3487499723
871	0.3486917324
872	0.3486332555
873	0.3486079124
874	0.3485843418
875	0.3485480402
876	0.3485254531
877	0.34850769
878	0.3484435528
879	0.3484101899
880	0.3483632727
881	0.3483358537
882	0.3483035931
883	0.3482790555
884	0.3482310156
885	0.3481849667
886	0.3481613169
887	0.3481540787
888	0.3481415325
889	0.348125357
890	0.3481181185
891	0.3480856617
892	0.3480239414
893	0.347993736
894	0.3479666587
895	0.3479287526
896	0.3478844602
897	0.3478632706
898	0.3478051115
899	0.3477550215
900	0.347729174
901	0.3477064953
902	0.3476579609
903	0.3475950983
904	0.3475568707
905	0.3475341312
906	0.34750347
907	0.3474896184
908	0.3474621821
909	0.3474489284
910	0.3473985215
911	0.3473813251
912	0.3473521001
913	0.3473350854
914	0.3472677837
915	0.3472339553
916	0.347200402
917	0.3471720611
918	0.3471672931
919	0.3470820855
920	0.3470298488
921	0.3470123196
922	0.3469814308
923	0.3469521948
924	0.3468926724
925	0.3468767471
926	0.3468501144
927	0.3468204485
928	0.34678975
929	0.3467419843
930	0.3467155935
931	0.3466722644
932	0.3466407985
933	0.3466332431
934	0.3466083921
935	0.3465593814
936	0.3465405145
937	0.346529576
938	0.3465172093
939	0.3464847576
940	0.3464408806
941	0.3464138212
942	0.3463937854
943	0.3463192911
944	0.3462753933
945	0.3462304301
946	0.3462011295
947	0.3461838735
948	0.3461612364
949	0.3461281794
950	0.3461026075
951	0.3460616151
952	0.3460397359
953	0.3460047905
954	0.34598708
955	0.3459606021
956	0.3459184405
957	0.3458730493
958	0.3458651597
959	0.3458202013
960	0.3457815817
961	0.3457505242
962	0.3457179723
963	0.3457020575
964	0.3456708346
965	0.3456447493
966	0.3456317517
967	0.3456150082
968	0.3455927156
969	0.3455697175
970	0.3455469889
971	0.3455164693
972	0.3454854327
973	0.345438263
974	0.3453723606
975	0.3453326296
976	0.3453267882
977	0.3452984067
978	0.345264109
979	0.3452063315
980	0.3451844249
981	0.3451466969
982	0.3450392059
983	0.3450153406
984	0.3449936304
985	0.344967357
986	0.3449461415
987	0.344904585
988	0.344873981
989	0.3448568352
990	0.3448154208
991	0.3447779972
992	0.3447405985
993	0.3446956447
994	0.344673889
995	0.3446556774
996	0.3446178498
997	0.344585937
998	0.3445609939
999	0.3445424231
